author_id,job_title,institution_type,historical_publications,email_consent,country
A3261,Clinical Researcher,Academic,15,True,India
A3262,Clinical Researcher,Corporate,13,False,United Kingdom
A3263,AI Researcher,Corporate,15,True,United States
A3264,Professor,Academic,13,True,Germany
A3265,Professor,Academic,50,True,Japan
A3266,Clinical Researcher,Corporate,16,False,United Kingdom
A3267,Clinical Researcher,Corporate,13,False,Germany
A3268,AI Researcher,Corporate,20,True,India
A3269,Professor,Academic,17,True,Japan
A3270,AI Researcher,Corporate,11,True,India
A3271,AI Researcher,Academic,9,False,United States
A3272,Clinical Researcher,Academic,19,True,India
A3273,Clinical Researcher,Corporate,11,True,Germany
A3274,AI Researcher,Corporate,50,True,Japan
A3275,Clinical Researcher,Corporate,19,True,India
A3276,Clinical Researcher,Corporate,15,True,India
A3277,AI Researcher,Academic,20,True,United States
A3278,AI Researcher,Corporate,14,True,Germany
A3279,Professor,Academic,18,False,India
A3280,Professor,Academic,50,True,Germany
A3281,Professor,Academic,9,True,United Kingdom
A3282,AI Researcher,Corporate,12,True,United States
A3283,Professor,Academic,16,True,United States
A3284,Pharma Research Scientist,Corporate,14,True,United States
A3285,AI Researcher,Corporate,16,True,Germany
A3286,AI Researcher,Corporate,16,True,India
A3287,Clinical Researcher,Corporate,25,False,India
A3288,Clinical Researcher,Academic,12,True,Germany
A3289,AI Researcher,Academic,8,False,Germany
A3290,AI Researcher,Corporate,18,True,United Kingdom
A3291,Clinical Researcher,Corporate,19,True,Japan
A3292,Clinical Researcher,Corporate,13,True,Japan
A3293,Professor,Academic,16,True,United States
A3294,Professor,Academic,17,False,India
A3295,Clinical Researcher,Academic,19,True,United States
A3296,AI Researcher,Academic,24,True,India
A3297,Clinical Researcher,Unknown,12,True,India
A3298,Professor,Academic,19,False,United Kingdom
A3299,Professor,Academic,17,True,Germany
A3300,Professor,Academic,16,True,Germany
A3301,Professor,Academic,5,True,Germany
A3302,AI Researcher,Corporate,12,False,Japan
A3303,AI Researcher,Corporate,16,True,Germany
A3304,AI Researcher,Corporate,5,True,Japan
A3305,Professor,Academic,9,True,United States
A3306,Clinical Researcher,Corporate,13,True,Japan
A3307,Clinical Researcher,Corporate,18,False,India
A3308,AI Researcher,Corporate,10,True,United Kingdom
A3309,Clinical Researcher,Corporate,18,True,United Kingdom
A3310,AI Researcher,Corporate,13,False,India
A3311,Professor,Academic,16,True,United States
A3312,AI Researcher,Academic,14,True,United Kingdom
A3313,AI Researcher,Academic,13,True,India
A3314,Clinical Researcher,Corporate,6,False,United Kingdom
A3315,AI Researcher,Corporate,21,True,Japan
A3316,Clinical Researcher,Corporate,14,True,United Kingdom
A3317,AI Researcher,Corporate,10,False,Japan
A3318,Professor,Academic,13,True,Japan
A3319,Clinical Researcher,Corporate,16,False,United Kingdom
A3320,AI Researcher,Corporate,13,False,United Kingdom
A3321,AI Researcher,Academic,13,True,Japan
A3322,Professor,Academic,9,False,United Kingdom
A3323,AI Researcher,Corporate,11,True,United States
A3324,Professor,Academic,14,False,Germany
A3325,Clinical Researcher,Corporate,25,False,Germany
A3326,Clinical Researcher,Academic,10,True,India
A3327,Clinical Researcher,Corporate,16,True,Germany
A3328,Clinical Researcher,Corporate,18,True,United States
A3329,AI Researcher,Corporate,14,True,Germany
A3330,Professor,Academic,17,True,Germany
A3331,Clinical Researcher,Academic,16,False,United States
A3332,Professor,Academic,13,True,Japan
A3333,Professor,Academic,11,True,Germany
A3334,Clinical Researcher,Corporate,11,False,India
A3335,AI Researcher,Corporate,22,True,Germany
A3336,AI Researcher,Corporate,11,False,Germany
A3337,Professor,Academic,13,True,United States
A3338,Clinical Researcher,Corporate,8,True,United States
A3339,AI Researcher,Corporate,12,True,India
A3340,Clinical Researcher,Corporate,0,False,United Kingdom
A3341,AI Researcher,Academic,12,True,United States
A3342,Professor,Unknown,11,True,United Kingdom
A3343,Clinical Researcher,Academic,15,True,India
A3344,Professor,Academic,24,False,Germany
A3345,AI Researcher,Corporate,16,True,Germany
A3346,Clinical Researcher,Academic,14,True,United Kingdom
A3347,Clinical Researcher,Corporate,13,True,India
A3348,Professor,Academic,12,True,India
A3349,AI Researcher,Corporate,20,True,United States
A3350,AI Researcher,Corporate,12,True,United Kingdom
A3351,Clinical Researcher,Corporate,12,True,United States
A3352,Clinical Researcher,Corporate,19,True,United Kingdom
A3353,AI Researcher,Academic,16,True,United States
A3354,Professor,Academic,23,True,United States
A3355,AI Researcher,Corporate,21,True,India
A3356,Clinical Researcher,Corporate,17,True,India
A3357,AI Researcher,Academic,16,True,Germany
A3358,AI Researcher,Academic,12,False,Germany
A3359,Pharma Research Scientist,Corporate,11,True,India
A3360,Professor,Academic,18,True,India
A3361,AI Researcher,Corporate,17,True,United States
A3362,Clinical Researcher,Corporate,20,True,Germany
A3363,AI Researcher,Corporate,14,True,India
A3364,Professor,Academic,13,True,United Kingdom
A3365,Clinical Researcher,Corporate,18,True,United Kingdom
A3366,AI Researcher,Corporate,11,False,Germany
A3367,Professor,Academic,14,False,United Kingdom
A3368,Clinical Researcher,Academic,19,True,United States
A3369,AI Researcher,Corporate,17,True,Germany
A3370,AI Researcher,Corporate,19,True,India
A3371,Clinical Researcher,Corporate,7,True,United Kingdom
A3372,Professor,Academic,16,True,United States
A3373,AI Researcher,Corporate,16,True,India
A3374,Clinical Researcher,Corporate,8,True,Japan
A3375,Professor,Academic,14,False,United States
A3376,Clinical Researcher,Corporate,12,True,United Kingdom
A3377,Clinical Researcher,Corporate,15,True,United States
A3378,AI Researcher,Corporate,14,True,Japan
A3379,Clinical Researcher,Corporate,16,True,Japan
A3380,AI Researcher,Corporate,15,True,United States
A3381,Professor,Academic,16,True,India
A3382,Clinical Researcher,Corporate,10,True,India
A3383,Professor,Academic,15,True,Japan
A3384,Professor,Academic,18,True,Germany
A3385,Clinical Researcher,Corporate,12,True,Germany
A3386,AI Researcher,Unknown,18,True,India
A3387,Clinical Researcher,Corporate,21,True,Germany
A3388,Clinical Researcher,Corporate,17,True,India
A3389,Professor,Academic,16,True,United Kingdom
A3390,Clinical Researcher,Corporate,16,True,India
A3391,AI Researcher,Corporate,17,True,United Kingdom
A3392,Professor,Academic,17,False,Japan
A3393,Clinical Researcher,Corporate,13,True,Germany
A3394,Professor,Academic,11,False,Japan
A3395,Pharma Research Scientist,Corporate,18,True,United States
A3396,Clinical Researcher,Corporate,12,False,United States
A3397,AI Researcher,Academic,11,True,Japan
A3398,Clinical Researcher,Corporate,16,False,India
A3399,AI Researcher,Corporate,11,False,India
A3400,AI Researcher,Academic,16,True,Germany
A3401,AI Researcher,Corporate,14,True,Japan
A3402,Professor,Academic,15,True,United States
A3403,Professor,Academic,11,True,Japan
A3404,Clinical Researcher,Corporate,14,False,Japan
A3405,Clinical Researcher,Corporate,15,True,Germany
A3406,Clinical Researcher,Corporate,19,False,India
A3407,Clinical Researcher,Corporate,18,True,United States
A3408,Professor,Academic,18,True,Germany
A3409,Professor,Unknown,13,False,United States
A3410,Clinical Researcher,Unknown,8,True,United States
A3411,Professor,Academic,10,True,India
A3412,Pharma Research Scientist,Corporate,18,True,India
A3413,Professor,Academic,13,False,Germany
A3414,AI Researcher,Corporate,17,True,United Kingdom
A3415,Clinical Researcher,Corporate,9,False,Germany
A3416,Clinical Researcher,Corporate,13,True,Germany
A3417,Clinical Researcher,Corporate,12,True,United Kingdom
A3418,Clinical Researcher,Corporate,16,True,United States
A3419,AI Researcher,Academic,18,True,Japan
A3420,Clinical Researcher,Academic,19,True,United Kingdom
A3421,Clinical Researcher,Corporate,18,True,Japan
A3422,Pharma Research Scientist,Corporate,16,True,United States
A3423,Professor,Academic,15,True,United Kingdom
A3424,AI Researcher,Academic,0,True,India
A3425,AI Researcher,Academic,14,True,Germany
A3426,Professor,Academic,11,True,United Kingdom
A3427,Professor,Academic,17,True,United Kingdom
A3428,Clinical Researcher,Unknown,15,True,United States
A3429,Clinical Researcher,Academic,14,False,India
A3430,Professor,Academic,15,True,United Kingdom
A3431,AI Researcher,Academic,14,False,India
A3432,AI Researcher,Corporate,10,True,Japan
A3433,Clinical Researcher,Corporate,13,True,United Kingdom
A3434,Professor,Academic,10,True,India
A3435,AI Researcher,Corporate,20,True,Germany
A3436,Clinical Researcher,Corporate,13,True,United States
A3437,Clinical Researcher,Unknown,10,True,India
A3438,Professor,Unknown,8,False,United States
A3439,Professor,Academic,15,True,United Kingdom
A3440,Clinical Researcher,Corporate,12,True,United Kingdom
A3441,AI Researcher,Unknown,18,True,Japan
A3442,Professor,Academic,24,True,United States
A3443,AI Researcher,Corporate,17,True,Germany
A3444,Clinical Researcher,Corporate,15,True,Germany
A3445,AI Researcher,Unknown,13,True,India
A3446,Professor,Academic,17,True,Germany
A3447,Professor,Academic,14,True,United States
A3448,AI Researcher,Corporate,14,True,United Kingdom
A3449,Clinical Researcher,Corporate,15,True,United States
A3450,Professor,Academic,12,True,United States
A3451,Clinical Researcher,Corporate,15,True,United Kingdom
A3452,Clinical Researcher,Academic,10,True,United States
A3453,AI Researcher,Academic,18,False,Germany
A3454,Professor,Academic,25,True,India
A3455,Professor,Academic,9,True,India
A3456,Clinical Researcher,Academic,20,False,United States
A3457,Professor,Academic,10,True,United Kingdom
A3458,AI Researcher,Academic,13,True,Japan
A3459,Clinical Researcher,Corporate,13,True,United States
A3460,Pharma Research Scientist,Corporate,16,False,United States
A3461,Clinical Researcher,Academic,15,True,Japan
A3462,AI Researcher,Corporate,14,True,India
A3463,AI Researcher,Corporate,9,True,India
A3464,Clinical Researcher,Corporate,8,True,Japan
A3465,Professor,Academic,14,True,United Kingdom
A3466,Clinical Researcher,Corporate,16,True,United States
A3467,Clinical Researcher,Academic,15,False,Germany
A3468,AI Researcher,Corporate,19,False,India
A3469,AI Researcher,Corporate,0,True,India
A3470,Professor,Academic,15,True,India
A3471,Clinical Researcher,Corporate,9,True,United Kingdom
A3472,Clinical Researcher,Corporate,21,True,Japan
A3473,AI Researcher,Corporate,12,True,United Kingdom
A3474,Clinical Researcher,Corporate,16,True,India
A3475,Clinical Researcher,Corporate,14,True,United States
A3476,AI Researcher,Academic,10,True,India
A3477,Professor,Academic,17,False,United States
A3478,Professor,Academic,13,True,United States
A3479,Clinical Researcher,Corporate,19,False,India
A3480,AI Researcher,Corporate,21,False,India
A3481,Clinical Researcher,Corporate,18,True,United States
A3482,AI Researcher,Corporate,17,True,United Kingdom
A3483,Professor,Academic,14,True,United Kingdom
A3484,AI Researcher,Corporate,12,False,United Kingdom
A3485,Clinical Researcher,Corporate,16,True,Germany
A3486,Clinical Researcher,Corporate,16,False,United States
A3487,Clinical Researcher,Academic,15,True,Germany
A3488,AI Researcher,Corporate,8,True,Germany
A3489,Clinical Researcher,Corporate,13,False,United States
A3490,AI Researcher,Corporate,17,True,Germany
A3491,Clinical Researcher,Corporate,14,False,United States
A3492,AI Researcher,Academic,15,True,Japan
A3493,AI Researcher,Corporate,17,True,Japan
A3494,Clinical Researcher,Corporate,23,True,United States
A3495,AI Researcher,Corporate,21,False,United States
A3496,Professor,Unknown,16,False,United States
A3497,Professor,Academic,8,False,United Kingdom
A3498,Pharma Research Scientist,Corporate,9,True,United States
A3499,Clinical Researcher,Academic,12,True,India
A3500,Professor,Academic,16,True,Japan
A3501,Clinical Researcher,Corporate,23,True,Japan
A3502,Clinical Researcher,Corporate,12,False,United States
A3503,Pharma Research Scientist,Corporate,15,False,Japan
A3504,Clinical Researcher,Corporate,19,True,United States
A3505,Clinical Researcher,Corporate,13,True,United States
A3506,Clinical Researcher,Corporate,11,False,Japan
A3507,Clinical Researcher,Corporate,12,False,Japan
A3508,Professor,Academic,16,True,India
A3509,Clinical Researcher,Corporate,13,False,Germany
A3510,Professor,Academic,15,True,India
A3511,Professor,Academic,16,True,India
A3512,AI Researcher,Corporate,12,True,Japan
A3513,Professor,Academic,16,True,India
A3514,AI Researcher,Corporate,22,True,Japan
A3515,Clinical Researcher,Academic,12,True,United Kingdom
A3516,AI Researcher,Academic,14,False,United States
A3517,AI Researcher,Academic,14,True,Germany
A3518,Clinical Researcher,Corporate,13,True,United Kingdom
A3519,Professor,Academic,10,True,United States
A3520,Professor,Academic,9,True,United States
A3521,Clinical Researcher,Unknown,20,True,Germany
A3522,Clinical Researcher,Academic,16,True,India
A3523,Clinical Researcher,Academic,12,False,United States
A3524,Clinical Researcher,Corporate,10,True,Germany
A3525,Professor,Unknown,20,True,Japan
A3526,Clinical Researcher,Corporate,12,True,United States
A3527,Pharma Research Scientist,Corporate,10,True,United States
A3528,Professor,Academic,8,True,India
A3529,Pharma Research Scientist,Unknown,6,True,India
A3530,Clinical Researcher,Academic,21,True,Japan
A3531,Professor,Academic,20,True,United States
A3532,AI Researcher,Academic,20,False,India
A3533,Clinical Researcher,Corporate,20,True,Germany
A3534,AI Researcher,Academic,18,True,United States
A3535,Professor,Academic,15,True,Germany
A3536,Clinical Researcher,Corporate,14,True,United Kingdom
A3537,Clinical Researcher,Corporate,20,True,Japan
A3538,Pharma Research Scientist,Corporate,15,True,India
A3539,Pharma Research Scientist,Corporate,13,True,United Kingdom
A3540,Pharma Research Scientist,Corporate,17,True,India
A3541,Pharma Research Scientist,Corporate,11,True,United Kingdom
A3542,AI Researcher,Corporate,7,True,India
A3543,AI Researcher,Academic,24,True,Japan
A3544,Professor,Academic,15,True,United States
A3545,Professor,Academic,15,True,Germany
A3546,AI Researcher,Academic,14,True,United Kingdom
A3547,Professor,Academic,13,False,Germany
A3548,Clinical Researcher,Corporate,16,False,Germany
A3549,AI Researcher,Corporate,11,False,India
A3550,Professor,Academic,19,True,United States
A3551,Professor,Academic,14,True,India
A3552,AI Researcher,Corporate,12,True,Germany
A3553,Professor,Academic,10,True,Japan
A3554,Clinical Researcher,Academic,14,True,United States
A3555,Professor,Academic,13,True,United States
A3556,Clinical Researcher,Corporate,20,True,Germany
A3557,Pharma Research Scientist,Corporate,11,True,India
A3558,Professor,Academic,14,True,Japan
A3559,Clinical Researcher,Academic,18,True,United Kingdom
A3560,Pharma Research Scientist,Corporate,13,False,India
A3561,Clinical Researcher,Corporate,17,True,United States
A3562,Clinical Researcher,Unknown,19,True,India
A3563,Clinical Researcher,Academic,11,False,United Kingdom
A3564,Professor,Academic,18,True,Japan
A3565,Professor,Academic,12,False,Japan
A3566,Clinical Researcher,Academic,13,True,United Kingdom
A3567,Clinical Researcher,Corporate,15,True,United Kingdom
A3568,Professor,Academic,13,False,Germany
A3569,Pharma Research Scientist,Corporate,19,True,United States
